date,irx_annual_pct
2006-01-03 00:00:00,4.02
2006-01-04 00:00:00,4.082
2006-01-05 00:00:00,4.09
2006-01-06 00:00:00,4.107
2006-01-09 00:00:00,4.117
2006-01-10 00:00:00,4.177
2006-01-11 00:00:00,4.192
2006-01-12 00:00:00,4.205
2006-01-13 00:00:00,4.22
2006-01-17 00:00:00,4.232
2006-01-18 00:00:00,4.247
2006-01-19 00:00:00,4.242
2006-01-20 00:00:00,4.252
2006-01-23 00:00:00,4.247
2006-01-24 00:00:00,4.295
2006-01-25 00:00:00,4.307
2006-01-26 00:00:00,4.332
2006-01-27 00:00:00,4.337
2006-01-30 00:00:00,4.342
2006-01-31 00:00:00,4.37
2006-02-01 00:00:00,4.362
2006-02-02 00:00:00,4.362
2006-02-03 00:00:00,4.362
2006-02-06 00:00:00,4.347
2006-02-07 00:00:00,4.382
2006-02-08 00:00:00,4.392
2006-02-09 00:00:00,4.397
2006-02-10 00:00:00,4.425
2006-02-13 00:00:00,4.422
2006-02-14 00:00:00,4.447
2006-02-15 00:00:00,4.432
2006-02-16 00:00:00,4.43
2006-02-17 00:00:00,4.427
2006-02-21 00:00:00,4.445
2006-02-22 00:00:00,4.452
2006-02-23 00:00:00,4.477
2006-02-24 00:00:00,4.482
2006-02-27 00:00:00,4.49
2006-02-28 00:00:00,4.507
2006-03-01 00:00:00,4.487
2006-03-02 00:00:00,4.487
2006-03-03 00:00:00,4.492
2006-03-06 00:00:00,4.465
2006-03-07 00:00:00,4.482
2006-03-08 00:00:00,4.485
2006-03-09 00:00:00,4.475
2006-03-10 00:00:00,4.49
2006-03-13 00:00:00,4.492
2006-03-14 00:00:00,4.477
2006-03-15 00:00:00,4.5
2006-03-16 00:00:00,4.492
2006-03-17 00:00:00,4.517
2006-03-20 00:00:00,4.53
2006-03-21 00:00:00,4.567
2006-03-22 00:00:00,4.567
2006-03-23 00:00:00,4.547
2006-03-24 00:00:00,4.535
2006-03-27 00:00:00,4.517
2006-03-28 00:00:00,4.527
2006-03-29 00:00:00,4.502
2006-03-30 00:00:00,4.485
2006-03-31 00:00:00,4.515
2006-04-03 00:00:00,4.527
2006-04-04 00:00:00,4.552
2006-04-05 00:00:00,4.547
2006-04-06 00:00:00,4.552
2006-04-07 00:00:00,4.562
2006-04-10 00:00:00,4.567
2006-04-11 00:00:00,4.572
2006-04-12 00:00:00,4.582
2006-04-13 00:00:00,4.577
2006-04-17 00:00:00,4.577
2006-04-18 00:00:00,4.597
2006-04-19 00:00:00,4.602
2006-04-20 00:00:00,4.602
2006-04-21 00:00:00,4.625
2006-04-24 00:00:00,4.622
2006-04-25 00:00:00,4.655
2006-04-26 00:00:00,4.657
2006-04-27 00:00:00,4.657
2006-04-28 00:00:00,4.65
2006-05-01 00:00:00,4.647
2006-05-02 00:00:00,4.682
2006-05-03 00:00:00,4.697
2006-05-04 00:00:00,4.672
2006-05-05 00:00:00,4.695
2006-05-08 00:00:00,4.7
2006-05-09 00:00:00,4.755
2006-05-10 00:00:00,4.752
2006-05-11 00:00:00,4.695
2006-05-12 00:00:00,4.707
2006-05-15 00:00:00,4.697
2006-05-16 00:00:00,4.707
2006-05-17 00:00:00,4.707
2006-05-18 00:00:00,4.707
2006-05-19 00:00:00,4.697
2006-05-22 00:00:00,4.682
2006-05-23 00:00:00,4.712
2006-05-24 00:00:00,4.702
2006-05-25 00:00:00,4.697
2006-05-26 00:00:00,4.712
2006-05-30 00:00:00,4.697
2006-05-31 00:00:00,4.715
2006-06-01 00:00:00,4.707
2006-06-02 00:00:00,4.682
2006-06-05 00:00:00,4.702
2006-06-06 00:00:00,4.737
2006-06-07 00:00:00,4.732
2006-06-08 00:00:00,4.735
2006-06-09 00:00:00,4.747
2006-06-12 00:00:00,4.782
2006-06-13 00:00:00,4.772
2006-06-14 00:00:00,4.76
2006-06-15 00:00:00,4.72
2006-06-16 00:00:00,4.745
2006-06-19 00:00:00,4.755
2006-06-20 00:00:00,4.8
2006-06-21 00:00:00,4.785
2006-06-22 00:00:00,4.775
2006-06-23 00:00:00,4.835
2006-06-26 00:00:00,4.85
2006-06-27 00:00:00,4.91
2006-06-28 00:00:00,4.87
2006-06-29 00:00:00,4.865
2006-06-30 00:00:00,4.86
2006-07-03 00:00:00,4.885
2006-07-05 00:00:00,4.87
2006-07-06 00:00:00,4.87
2006-07-07 00:00:00,4.875
2006-07-10 00:00:00,4.875
2006-07-11 00:00:00,4.915
2006-07-12 00:00:00,4.925
2006-07-13 00:00:00,4.915
2006-07-14 00:00:00,4.915
2006-07-17 00:00:00,4.94
2006-07-18 00:00:00,5.0
2006-07-19 00:00:00,4.97
2006-07-20 00:00:00,4.945
2006-07-21 00:00:00,4.945
2006-07-24 00:00:00,4.945
2006-07-25 00:00:00,5.0
2006-07-26 00:00:00,4.97
2006-07-27 00:00:00,4.955
2006-07-28 00:00:00,4.92
2006-07-31 00:00:00,4.935
2006-08-01 00:00:00,4.985
2006-08-02 00:00:00,4.965
2006-08-03 00:00:00,4.97
2006-08-04 00:00:00,4.945
2006-08-07 00:00:00,4.97
2006-08-08 00:00:00,4.975
2006-08-09 00:00:00,4.935
2006-08-10 00:00:00,4.915
2006-08-11 00:00:00,4.935
2006-08-14 00:00:00,4.955
2006-08-15 00:00:00,4.96
2006-08-16 00:00:00,4.93
2006-08-17 00:00:00,4.955
2006-08-18 00:00:00,4.96
2006-08-21 00:00:00,4.955
2006-08-22 00:00:00,4.965
2006-08-23 00:00:00,4.96
2006-08-24 00:00:00,4.955
2006-08-25 00:00:00,4.965
2006-08-28 00:00:00,4.96
2006-08-29 00:00:00,4.935
2006-08-30 00:00:00,4.92
2006-08-31 00:00:00,4.905
2006-09-01 00:00:00,4.885
2006-09-05 00:00:00,4.85
2006-09-06 00:00:00,4.83
2006-09-07 00:00:00,4.83
2006-09-08 00:00:00,4.8
2006-09-11 00:00:00,4.81
2006-09-12 00:00:00,4.78
2006-09-13 00:00:00,4.78
2006-09-14 00:00:00,4.81
2006-09-15 00:00:00,4.815
2006-09-18 00:00:00,4.805
2006-09-19 00:00:00,4.82
2006-09-20 00:00:00,4.81
2006-09-21 00:00:00,4.785
2006-09-22 00:00:00,4.79
2006-09-25 00:00:00,4.77
2006-09-26 00:00:00,4.755
2006-09-27 00:00:00,4.75
2006-09-28 00:00:00,4.74
2006-09-29 00:00:00,4.76
2006-10-02 00:00:00,4.76
2006-10-03 00:00:00,4.775
2006-10-04 00:00:00,4.795
2006-10-05 00:00:00,4.8
2006-10-06 00:00:00,4.81
2006-10-10 00:00:00,4.855
2006-10-11 00:00:00,4.885
2006-10-12 00:00:00,4.92
2006-10-13 00:00:00,4.92
2006-10-16 00:00:00,4.93
2006-10-17 00:00:00,4.95
2006-10-18 00:00:00,4.95
2006-10-19 00:00:00,4.96
2006-10-20 00:00:00,4.95
2006-10-23 00:00:00,4.97
2006-10-24 00:00:00,4.99
2006-10-25 00:00:00,4.985
2006-10-26 00:00:00,4.975
2006-10-27 00:00:00,4.965
2006-10-30 00:00:00,4.945
2006-10-31 00:00:00,4.94
2006-11-01 00:00:00,4.935
2006-11-02 00:00:00,4.935
2006-11-03 00:00:00,4.955
2006-11-06 00:00:00,4.94
2006-11-07 00:00:00,4.945
2006-11-08 00:00:00,4.96
2006-11-09 00:00:00,4.96
2006-11-10 00:00:00,4.955
2006-11-13 00:00:00,4.945
2006-11-14 00:00:00,4.955
2006-11-15 00:00:00,4.95
2006-11-16 00:00:00,4.955
2006-11-17 00:00:00,4.945
2006-11-20 00:00:00,4.925
2006-11-21 00:00:00,4.93
2006-11-22 00:00:00,4.92
2006-11-24 00:00:00,4.905
2006-11-27 00:00:00,4.905
2006-11-28 00:00:00,4.905
2006-11-29 00:00:00,4.905
2006-11-30 00:00:00,4.89
2006-12-01 00:00:00,4.89
2006-12-04 00:00:00,4.87
2006-12-05 00:00:00,4.85
2006-12-06 00:00:00,4.855
2006-12-07 00:00:00,4.84
2006-12-08 00:00:00,4.83
2006-12-11 00:00:00,4.815
2006-12-12 00:00:00,4.805
2006-12-13 00:00:00,4.815
2006-12-14 00:00:00,4.815
2006-12-15 00:00:00,4.775
2006-12-18 00:00:00,4.805
2006-12-19 00:00:00,4.83
2006-12-20 00:00:00,4.835
2006-12-21 00:00:00,4.835
2006-12-22 00:00:00,4.85
2006-12-26 00:00:00,4.85
2006-12-27 00:00:00,4.845
2006-12-28 00:00:00,4.865
2006-12-29 00:00:00,4.885
2007-01-03 00:00:00,4.915
2007-01-04 00:00:00,4.9
2007-01-05 00:00:00,4.91
2007-01-08 00:00:00,4.91
2007-01-09 00:00:00,4.945
2007-01-10 00:00:00,4.95
2007-01-11 00:00:00,4.965
2007-01-12 00:00:00,4.955
2007-01-16 00:00:00,4.955
2007-01-17 00:00:00,4.98
2007-01-18 00:00:00,4.98
2007-01-19 00:00:00,5.0
2007-01-22 00:00:00,4.99
2007-01-23 00:00:00,5.005
2007-01-24 00:00:00,4.99
2007-01-25 00:00:00,5.0
2007-01-26 00:00:00,4.995
2007-01-29 00:00:00,4.995
2007-01-30 00:00:00,4.995
2007-01-31 00:00:00,4.975
2007-02-01 00:00:00,4.99
2007-02-02 00:00:00,5.0
2007-02-05 00:00:00,4.995
2007-02-06 00:00:00,5.01
2007-02-07 00:00:00,5.01
2007-02-08 00:00:00,5.015
2007-02-09 00:00:00,5.015
2007-02-12 00:00:00,5.02
2007-02-13 00:00:00,5.025
2007-02-14 00:00:00,5.01
2007-02-15 00:00:00,5.02
2007-02-16 00:00:00,5.03
2007-02-20 00:00:00,5.035
2007-02-21 00:00:00,5.035
2007-02-22 00:00:00,5.045
2007-02-23 00:00:00,5.04
2007-02-26 00:00:00,5.045
2007-02-27 00:00:00,4.99
2007-02-28 00:00:00,4.995
2007-03-01 00:00:00,4.99
2007-03-02 00:00:00,4.97
2007-03-05 00:00:00,4.96
2007-03-06 00:00:00,4.975
2007-03-07 00:00:00,4.955
2007-03-08 00:00:00,4.945
2007-03-09 00:00:00,4.95
2007-03-12 00:00:00,4.95
2007-03-13 00:00:00,4.935
2007-03-14 00:00:00,4.915
2007-03-15 00:00:00,4.895
2007-03-16 00:00:00,4.885
2007-03-19 00:00:00,4.895
2007-03-20 00:00:00,4.91
2007-03-21 00:00:00,4.91
2007-03-22 00:00:00,4.92
2007-03-23 00:00:00,4.925
2007-03-26 00:00:00,4.93
2007-03-27 00:00:00,4.92
2007-03-28 00:00:00,4.91
2007-03-29 00:00:00,4.905
2007-03-30 00:00:00,4.895
2007-04-02 00:00:00,4.905
2007-04-03 00:00:00,4.905
2007-04-04 00:00:00,4.905
2007-04-05 00:00:00,4.895
2007-04-09 00:00:00,4.885
2007-04-10 00:00:00,4.88
2007-04-11 00:00:00,4.885
2007-04-12 00:00:00,4.885
2007-04-13 00:00:00,4.87
2007-04-16 00:00:00,4.865
2007-04-17 00:00:00,4.86
2007-04-18 00:00:00,4.85
2007-04-19 00:00:00,4.845
2007-04-20 00:00:00,4.835
2007-04-23 00:00:00,4.84
2007-04-24 00:00:00,4.835
2007-04-25 00:00:00,4.82
2007-04-26 00:00:00,4.8
2007-04-27 00:00:00,4.795
2007-04-30 00:00:00,4.725
2007-05-01 00:00:00,4.755
2007-05-02 00:00:00,4.755
2007-05-03 00:00:00,4.75
2007-05-04 00:00:00,4.75
2007-05-07 00:00:00,4.73
2007-05-08 00:00:00,4.755
2007-05-09 00:00:00,4.73
2007-05-10 00:00:00,4.72
2007-05-11 00:00:00,4.715
2007-05-14 00:00:00,4.7
2007-05-15 00:00:00,4.69
2007-05-16 00:00:00,4.61
2007-05-17 00:00:00,4.66
2007-05-18 00:00:00,4.685
2007-05-21 00:00:00,4.71
2007-05-22 00:00:00,4.775
2007-05-23 00:00:00,4.765
2007-05-24 00:00:00,4.765
2007-05-25 00:00:00,4.74
2007-05-29 00:00:00,4.685
2007-05-30 00:00:00,4.705
2007-05-31 00:00:00,4.59
2007-06-01 00:00:00,4.655
2007-06-04 00:00:00,4.625
2007-06-05 00:00:00,4.69
2007-06-06 00:00:00,4.655
2007-06-07 00:00:00,4.66
2007-06-08 00:00:00,4.63
2007-06-11 00:00:00,4.59
2007-06-12 00:00:00,4.59
2007-06-13 00:00:00,4.515
2007-06-14 00:00:00,4.51
2007-06-15 00:00:00,4.43
2007-06-18 00:00:00,4.41
2007-06-19 00:00:00,4.515
2007-06-20 00:00:00,4.6
2007-06-21 00:00:00,4.56
2007-06-22 00:00:00,4.585
2007-06-25 00:00:00,4.64
2007-06-26 00:00:00,4.675
2007-06-27 00:00:00,4.635
2007-06-28 00:00:00,4.64
2007-06-29 00:00:00,4.67
2007-07-02 00:00:00,4.73
2007-07-03 00:00:00,4.815
2007-07-05 00:00:00,4.81
2007-07-06 00:00:00,4.79
2007-07-09 00:00:00,4.785
2007-07-10 00:00:00,4.805
2007-07-11 00:00:00,4.805
2007-07-12 00:00:00,4.815
2007-07-13 00:00:00,4.82
2007-07-16 00:00:00,4.79
2007-07-17 00:00:00,4.81
2007-07-18 00:00:00,4.815
2007-07-19 00:00:00,4.83
2007-07-20 00:00:00,4.825
2007-07-23 00:00:00,4.855
2007-07-24 00:00:00,4.875
2007-07-25 00:00:00,4.835
2007-07-26 00:00:00,4.77
2007-07-27 00:00:00,4.705
2007-07-30 00:00:00,4.72
2007-07-31 00:00:00,4.81
2007-08-01 00:00:00,4.74
2007-08-02 00:00:00,4.745
2007-08-03 00:00:00,4.7
2007-08-06 00:00:00,4.715
2007-08-07 00:00:00,4.785
2007-08-08 00:00:00,4.805
2007-08-09 00:00:00,4.72
2007-08-10 00:00:00,4.415
2007-08-13 00:00:00,4.53
2007-08-14 00:00:00,4.5
2007-08-15 00:00:00,4.13
2007-08-16 00:00:00,3.7
2007-08-17 00:00:00,3.62
2007-08-20 00:00:00,2.95
2007-08-21 00:00:00,3.42
2007-08-22 00:00:00,3.565
2007-08-23 00:00:00,3.71
2007-08-24 00:00:00,4.08
2007-08-27 00:00:00,4.38
2007-08-28 00:00:00,4.27
2007-08-29 00:00:00,3.85
2007-08-30 00:00:00,3.73
2007-08-31 00:00:00,3.99
2007-09-04 00:00:00,4.28
2007-09-05 00:00:00,4.22
2007-09-06 00:00:00,4.16
2007-09-07 00:00:00,3.94
2007-09-10 00:00:00,3.87
2007-09-11 00:00:00,3.99
2007-09-12 00:00:00,3.9
2007-09-13 00:00:00,3.95
2007-09-14 00:00:00,3.88
2007-09-17 00:00:00,3.99
2007-09-18 00:00:00,3.86
2007-09-19 00:00:00,3.81
2007-09-20 00:00:00,3.67
2007-09-21 00:00:00,3.62
2007-09-24 00:00:00,3.67
2007-09-25 00:00:00,3.69
2007-09-26 00:00:00,3.625
2007-09-27 00:00:00,3.6
2007-09-28 00:00:00,3.7
2007-10-01 00:00:00,3.795
2007-10-02 00:00:00,3.85
2007-10-03 00:00:00,3.84
2007-10-04 00:00:00,3.835
2007-10-05 00:00:00,3.87
2007-10-08 00:00:00,3.865
2007-10-09 00:00:00,3.91
2007-10-10 00:00:00,3.935
2007-10-11 00:00:00,4.005
2007-10-12 00:00:00,4.08
2007-10-15 00:00:00,4.16
2007-10-16 00:00:00,4.125
2007-10-17 00:00:00,3.89
2007-10-18 00:00:00,3.64
2007-10-19 00:00:00,3.74
2007-10-22 00:00:00,3.86
2007-10-23 00:00:00,3.86
2007-10-24 00:00:00,3.71
2007-10-25 00:00:00,3.82
2007-10-26 00:00:00,3.84
2007-10-29 00:00:00,3.86
2007-10-30 00:00:00,3.85
2007-10-31 00:00:00,3.82
2007-11-01 00:00:00,3.705
2007-11-02 00:00:00,3.5
2007-11-05 00:00:00,3.58
2007-11-06 00:00:00,3.63
2007-11-07 00:00:00,3.36
2007-11-08 00:00:00,3.28
2007-11-09 00:00:00,3.17
2007-11-12 00:00:00,3.18
2007-11-13 00:00:00,3.36
2007-11-14 00:00:00,3.315
2007-11-15 00:00:00,3.19
2007-11-16 00:00:00,3.29
2007-11-19 00:00:00,3.275
2007-11-20 00:00:00,3.16
2007-11-21 00:00:00,3.04
2007-11-23 00:00:00,3.14
2007-11-26 00:00:00,3.055
2007-11-27 00:00:00,3.075
2007-11-28 00:00:00,2.96
2007-11-29 00:00:00,2.885
2007-11-30 00:00:00,3.07
2007-12-03 00:00:00,2.96
2007-12-04 00:00:00,2.98
2007-12-05 00:00:00,2.98
2007-12-06 00:00:00,2.96
2007-12-07 00:00:00,3.02
2007-12-10 00:00:00,2.97
2007-12-11 00:00:00,2.87
2007-12-12 00:00:00,2.81
2007-12-13 00:00:00,2.78
2007-12-14 00:00:00,2.795
2007-12-17 00:00:00,2.93
2007-12-18 00:00:00,2.97
2007-12-19 00:00:00,2.835
2007-12-20 00:00:00,2.805
2007-12-21 00:00:00,2.9
2007-12-24 00:00:00,3.2
2007-12-26 00:00:00,3.225
2007-12-27 00:00:00,3.075
2007-12-28 00:00:00,3.08
2007-12-31 00:00:00,3.14
2008-01-02 00:00:00,3.17
2008-01-03 00:00:00,3.15
2008-01-04 00:00:00,3.115
2008-01-07 00:00:00,3.165
2008-01-08 00:00:00,3.16
2008-01-09 00:00:00,3.11
2008-01-10 00:00:00,3.13
2008-01-11 00:00:00,3.01
2008-01-14 00:00:00,3.085
2008-01-15 00:00:00,3.085
2008-01-16 00:00:00,3.04
2008-01-17 00:00:00,2.98
2008-01-18 00:00:00,2.79
2008-01-22 00:00:00,2.23
2008-01-23 00:00:00,2.11
2008-01-24 00:00:00,2.3
2008-01-25 00:00:00,2.22
2008-01-28 00:00:00,2.215
2008-01-29 00:00:00,2.205
2008-01-30 00:00:00,2.14
2008-01-31 00:00:00,1.87
2008-02-01 00:00:00,2.05
2008-02-04 00:00:00,2.17
2008-02-05 00:00:00,2.145
2008-02-06 00:00:00,2.04
2008-02-07 00:00:00,2.1
2008-02-08 00:00:00,2.16
2008-02-11 00:00:00,2.19
2008-02-12 00:00:00,2.25
2008-02-13 00:00:00,2.21
2008-02-14 00:00:00,2.22
2008-02-15 00:00:00,2.13
2008-02-19 00:00:00,2.17
2008-02-20 00:00:00,2.175
2008-02-21 00:00:00,2.14
2008-02-22 00:00:00,2.14
2008-02-25 00:00:00,2.11
2008-02-26 00:00:00,2.075
2008-02-27 00:00:00,1.93
2008-02-28 00:00:00,1.855
2008-02-29 00:00:00,1.785
2008-03-03 00:00:00,1.635
2008-03-04 00:00:00,1.595
2008-03-05 00:00:00,1.48
2008-03-06 00:00:00,1.365
2008-03-07 00:00:00,1.4
2008-03-10 00:00:00,1.3
2008-03-11 00:00:00,1.44
2008-03-12 00:00:00,1.44
2008-03-13 00:00:00,1.3
2008-03-14 00:00:00,1.12
2008-03-17 00:00:00,0.99
2008-03-18 00:00:00,0.9
2008-03-19 00:00:00,0.65
2008-03-20 00:00:00,0.5
2008-03-24 00:00:00,1.015
2008-03-25 00:00:00,1.255
2008-03-26 00:00:00,1.27
2008-03-27 00:00:00,1.25
2008-03-28 00:00:00,1.35
2008-03-31 00:00:00,1.275
2008-04-01 00:00:00,1.355
2008-04-02 00:00:00,1.365
2008-04-03 00:00:00,1.36
2008-04-04 00:00:00,1.32
2008-04-07 00:00:00,1.36
2008-04-08 00:00:00,1.35
2008-04-09 00:00:00,1.275
2008-04-10 00:00:00,1.235
2008-04-11 00:00:00,1.16
2008-04-14 00:00:00,1.075
2008-04-15 00:00:00,1.1
2008-04-16 00:00:00,1.115
2008-04-17 00:00:00,1.21
2008-04-18 00:00:00,1.32
2008-04-21 00:00:00,1.27
2008-04-22 00:00:00,1.255
2008-04-23 00:00:00,1.2
2008-04-24 00:00:00,1.22
2008-04-25 00:00:00,1.285
2008-04-28 00:00:00,1.33
2008-04-29 00:00:00,1.44
2008-04-30 00:00:00,1.34
2008-05-01 00:00:00,1.37
2008-05-02 00:00:00,1.465
2008-05-05 00:00:00,1.55
2008-05-06 00:00:00,1.595
2008-05-07 00:00:00,1.63
2008-05-08 00:00:00,1.62
2008-05-09 00:00:00,1.65
2008-05-12 00:00:00,1.75
2008-05-13 00:00:00,1.785
2008-05-14 00:00:00,1.785
2008-05-15 00:00:00,1.79
2008-05-16 00:00:00,1.8
2008-05-19 00:00:00,1.805
2008-05-20 00:00:00,1.825
2008-05-21 00:00:00,1.81
2008-05-22 00:00:00,1.825
2008-05-23 00:00:00,1.8
2008-05-27 00:00:00,1.85
2008-05-28 00:00:00,1.855
2008-05-29 00:00:00,1.865
2008-05-30 00:00:00,1.85
2008-06-02 00:00:00,1.79
2008-06-03 00:00:00,1.81
2008-06-04 00:00:00,1.805
2008-06-05 00:00:00,1.81
2008-06-06 00:00:00,1.8
2008-06-09 00:00:00,1.85
2008-06-10 00:00:00,1.97
2008-06-11 00:00:00,1.905
2008-06-12 00:00:00,1.95
2008-06-13 00:00:00,1.93
2008-06-16 00:00:00,1.94
2008-06-17 00:00:00,1.955
2008-06-18 00:00:00,1.88
2008-06-19 00:00:00,1.86
2008-06-20 00:00:00,1.8
2008-06-23 00:00:00,1.85
2008-06-24 00:00:00,1.795
2008-06-25 00:00:00,1.76
2008-06-26 00:00:00,1.68
2008-06-27 00:00:00,1.63
2008-06-30 00:00:00,1.705
2008-07-01 00:00:00,1.825
2008-07-02 00:00:00,1.79
2008-07-03 00:00:00,1.81
2008-07-07 00:00:00,1.775
2008-07-08 00:00:00,1.82
2008-07-09 00:00:00,1.79
2008-07-10 00:00:00,1.63
2008-07-11 00:00:00,1.57
2008-07-14 00:00:00,1.425
2008-07-15 00:00:00,1.375
2008-07-16 00:00:00,1.345
2008-07-17 00:00:00,1.39
2008-07-18 00:00:00,1.42
2008-07-21 00:00:00,1.38
2008-07-22 00:00:00,1.5
2008-07-23 00:00:00,1.545
2008-07-24 00:00:00,1.61
2008-07-25 00:00:00,1.69
2008-07-28 00:00:00,1.665
2008-07-29 00:00:00,1.68
2008-07-30 00:00:00,1.67
2008-07-31 00:00:00,1.635
2008-08-01 00:00:00,1.63
2008-08-04 00:00:00,1.66
2008-08-05 00:00:00,1.71
2008-08-06 00:00:00,1.6
2008-08-07 00:00:00,1.63
2008-08-08 00:00:00,1.665
2008-08-11 00:00:00,1.77
2008-08-12 00:00:00,1.825
2008-08-13 00:00:00,1.815
2008-08-14 00:00:00,1.83
2008-08-15 00:00:00,1.8
2008-08-18 00:00:00,1.74
2008-08-19 00:00:00,1.765
2008-08-20 00:00:00,1.67
2008-08-21 00:00:00,1.685
2008-08-22 00:00:00,1.665
2008-08-25 00:00:00,1.645
2008-08-26 00:00:00,1.675
2008-08-27 00:00:00,1.64
2008-08-28 00:00:00,1.7
2008-08-29 00:00:00,1.69
2008-09-02 00:00:00,1.65
2008-09-03 00:00:00,1.665
2008-09-04 00:00:00,1.65
2008-09-05 00:00:00,1.64
2008-09-08 00:00:00,1.67
2008-09-09 00:00:00,1.64
2008-09-10 00:00:00,1.62
2008-09-11 00:00:00,1.58
2008-09-12 00:00:00,1.46
2008-09-15 00:00:00,0.81
2008-09-16 00:00:00,0.86
2008-09-17 00:00:00,0.02
2008-09-18 00:00:00,0.07
2008-09-19 00:00:00,0.92
2008-09-22 00:00:00,0.875
2008-09-23 00:00:00,0.8
2008-09-24 00:00:00,0.44
2008-09-25 00:00:00,0.71
2008-09-26 00:00:00,0.83
2008-09-29 00:00:00,0.45
2008-09-30 00:00:00,0.9
2008-10-01 00:00:00,0.8
2008-10-02 00:00:00,0.59
2008-10-03 00:00:00,0.47
2008-10-06 00:00:00,0.41
2008-10-07 00:00:00,0.785
2008-10-08 00:00:00,0.64
2008-10-09 00:00:00,0.58
2008-10-10 00:00:00,0.21
2008-10-13 00:00:00,0.21
2008-10-14 00:00:00,0.235
2008-10-15 00:00:00,0.2
2008-10-16 00:00:00,0.435
2008-10-17 00:00:00,0.78
2008-10-20 00:00:00,1.02
2008-10-21 00:00:00,1.095
2008-10-22 00:00:00,1.01
2008-10-23 00:00:00,0.91
2008-10-24 00:00:00,0.82
2008-10-27 00:00:00,0.73
2008-10-28 00:00:00,0.75
2008-10-29 00:00:00,0.565
2008-10-30 00:00:00,0.375
2008-10-31 00:00:00,0.435
2008-11-03 00:00:00,0.42
2008-11-04 00:00:00,0.465
2008-11-05 00:00:00,0.38
2008-11-06 00:00:00,0.315
2008-11-07 00:00:00,0.29
2008-11-10 00:00:00,0.2
2008-11-11 00:00:00,0.195
2008-11-12 00:00:00,0.14
2008-11-13 00:00:00,0.19
2008-11-14 00:00:00,0.13
2008-11-17 00:00:00,0.09
2008-11-18 00:00:00,0.11
2008-11-19 00:00:00,0.065
2008-11-20 00:00:00,0.005
2008-11-21 00:00:00,0.01
2008-11-24 00:00:00,0.01
2008-11-25 00:00:00,0.1
2008-11-26 00:00:00,0.03
2008-11-28 00:00:00,0.02
2008-12-01 00:00:00,0.01
2008-12-02 00:00:00,0.05
2008-12-03 00:00:00,0.015
2008-12-04 00:00:00,0.005
2008-12-05 00:00:00,0.01
2008-12-08 00:00:00,0.005
2008-12-09 00:00:00,0.01
2008-12-10 00:00:00,0.005
2008-12-11 00:00:00,0.01
2008-12-12 00:00:00,0.01
2008-12-15 00:00:00,0.005
2008-12-16 00:00:00,0.025
2008-12-17 00:00:00,0.005
2008-12-18 00:00:00,0.005
2008-12-19 00:00:00,0.005
2008-12-22 00:00:00,0.005
2008-12-23 00:00:00,0.005
2008-12-24 00:00:00,0.005
2008-12-26 00:00:00,0.005
2008-12-29 00:00:00,0.01
2008-12-30 00:00:00,0.09
2008-12-31 00:00:00,0.115
2009-01-02 00:00:00,0.085
2009-01-05 00:00:00,0.085
2009-01-06 00:00:00,0.13
2009-01-07 00:00:00,0.1
2009-01-08 00:00:00,0.08
2009-01-09 00:00:00,0.065
2009-01-12 00:00:00,0.065
2009-01-13 00:00:00,0.105
2009-01-14 00:00:00,0.11
2009-01-15 00:00:00,0.1
2009-01-16 00:00:00,0.115
2009-01-20 00:00:00,0.1
2009-01-21 00:00:00,0.11
2009-01-22 00:00:00,0.1
2009-01-23 00:00:00,0.09
2009-01-26 00:00:00,0.1
2009-01-27 00:00:00,0.13
2009-01-28 00:00:00,0.18
2009-01-29 00:00:00,0.22
2009-01-30 00:00:00,0.22
2009-02-02 00:00:00,0.245
2009-02-03 00:00:00,0.31
2009-02-04 00:00:00,0.29
2009-02-05 00:00:00,0.27
2009-02-06 00:00:00,0.27
2009-02-09 00:00:00,0.275
2009-02-10 00:00:00,0.305
2009-02-11 00:00:00,0.3
2009-02-12 00:00:00,0.285
2009-02-13 00:00:00,0.29
2009-02-17 00:00:00,0.285
2009-02-18 00:00:00,0.3
2009-02-19 00:00:00,0.3
2009-02-20 00:00:00,0.265
2009-02-23 00:00:00,0.27
2009-02-24 00:00:00,0.295
2009-02-25 00:00:00,0.295
2009-02-26 00:00:00,0.265
2009-02-27 00:00:00,0.25
2009-03-02 00:00:00,0.23
2009-03-03 00:00:00,0.265
2009-03-04 00:00:00,0.25
2009-03-05 00:00:00,0.2
2009-03-06 00:00:00,0.185
2009-03-09 00:00:00,0.2
2009-03-10 00:00:00,0.235
2009-03-11 00:00:00,0.22
2009-03-12 00:00:00,0.2
2009-03-13 00:00:00,0.19
2009-03-16 00:00:00,0.22
2009-03-17 00:00:00,0.225
2009-03-18 00:00:00,0.205
2009-03-19 00:00:00,0.19
2009-03-20 00:00:00,0.2
2009-03-23 00:00:00,0.19
2009-03-24 00:00:00,0.205
2009-03-25 00:00:00,0.185
2009-03-26 00:00:00,0.14
2009-03-27 00:00:00,0.125
2009-03-30 00:00:00,0.12
2009-03-31 00:00:00,0.2
2009-04-01 00:00:00,0.21
2009-04-02 00:00:00,0.19
2009-04-03 00:00:00,0.2
2009-04-06 00:00:00,0.185
2009-04-07 00:00:00,0.19
2009-04-08 00:00:00,0.18
2009-04-09 00:00:00,0.175
