signal_ts,s,date,side,hold_bars,exit_type,ret_trigger_bps,ret_fill_bps,ret_with_stop_bps,stopped,tod_bucket,f01_atr5_bps,f02_atr5_slope_3,f03_bar_range_over_atr,f04_rsi_jump,f05_bars_since_cross,f06_buffer_over_range,f07_minutes_since_open,f08_ret_since_open_bps,f09_dist_from_vwap_bps,f10_session_range_over_adr,f11_overnight_gap_bps,f17_day_of_week,f12_spy_align,f13_qqq_align,f14_spy_dia_corr_20,f15a_spy_rvol20,f15b_spy_rvol20_chg,f16a_is_fomc_day,f16b_days_to_fomc,selected_oof
2019-10-21 11:10:00-04:00,36817,2019-10-21,long,2,recross,-7.834359261331079,-7.834359261331079,-6.715165081139713,True,midday,6.785266077068092,-0.6189849462816479,0.7697997160885387,3.8908193432278892,98.0,0.14285714285715678,95.0,-1.1191524285618726,8.908791800934528,0.2801619405191995,15.692721566283662,0,3.6727879799669516,5.702140894718877,0.5443716139683097,14.112763597436484,-0.35088585358427693,0.0,9.0,False
2019-10-21 11:20:00-04:00,36819,2019-10-21,short,2,recross,-7.094052197287117,-7.094052197287117,-7.094052197287117,False,midday,6.510150495174684,-0.3901652790947221,1.0894875767403938,-3.339441280756546,2.0,0.1052631578947381,105.0,6.714914571364874,-2.752556720447824,0.2801619405191995,-15.692721566283662,0,-4.67555021206989,-6.220839813375623,0.725998396359792,14.112763597436484,-0.35088585358427693,0.0,9.0,False
2019-10-21 11:30:00-04:00,36821,2019-10-21,long,1,recross,-4.850022384716409,-4.850022384716409,-4.850022384716409,False,midday,6.0644766561235395,-0.2964676161939206,1.0458957297882954,4.034598898930987,2.0,0.11764705882355773,115.0,-1.49220323808179,7.685154731138132,0.2801619405191995,15.692721566283662,0,2.335902826442471,6.216328222130585,0.6099534718092425,14.112763597436484,-0.35088585358427693,0.0,9.0,False
2019-10-21 11:35:00-04:00,36822,2019-10-21,short,10,recross,-4.106776180696539,-4.106776180696539,-4.106776180696539,False,midday,6.198233571133007,-0.31191692404167704,1.0841278209936944,-3.2984273591542532,1.0,0.1111111111111069,120.0,7.087965380884792,-2.0577030424406644,0.2801619405191995,-15.692721566283662,0,-2.670137845866005,-3.6265671951096756,0.598857516915309,14.112763597436484,-0.35088585358427693,0.0,9.0,False
2019-10-21 12:25:00-04:00,36832,2019-10-21,long,9,recross,0.936672015524462,0.936672015524462,0.936672015524462,False,midday,4.965465269402766,-0.1508255367171012,1.0522388336219273,3.591535376607041,10.0,0.14285714285715678,170.0,-4.103558904723332,4.787103141437705,0.2801619405191995,15.692721566283662,0,2.002469712645283,8.808290155439824,0.7983454433589122,14.112763597436484,-0.35088585358427693,0.0,9.0,False
2019-10-23 11:05:00-04:00,36972,2019-10-23,long,6,recross,-4.915285794077385,-4.915285794077385,-4.468441630979249,True,midday,6.688769599251204,0.029455750463958097,0.445431265955175,3.4262003473195506,36.0,0.25000000000004974,90.0,14.60540056690969,9.1288744935416,0.23364187446494583,11.201553282055537,2,19.740364025697676,35.555555555555344,0.19509214840486092,14.046945819103998,-0.27937401839233367,0.0,7.0,False
2019-10-23 11:45:00-04:00,36980,2019-10-23,long,2,recross,-5.957034885884366,-5.957034885884366,-7.073978926986891,True,midday,6.175102387232903,0.06177935452755534,0.904527842368062,3.6781179847551897,2.0,0.13333333333335354,130.0,16.03759510666891,7.861654328977504,0.36871608313999715,11.201553282055537,2,1.335024364195192,3.6391068101293556,0.6147355247167,14.046945819103998,-0.27937401839233367,0.0,7.0,False
2019-10-23 11:55:00-04:00,36982,2019-10-23,short,44,recross,14.3299045915326,14.3299045915326,14.3299045915326,False,midday,5.757767418676466,-0.28904759907467437,0.8412457906033329,-1.7270993788046383,2.0,0.15384615384609196,140.0,-10.070117857674989,-1.7169379991247136,0.36871608313999715,-11.201553282055537,2,4.338539580830414,13.528983244875947,0.565260030295288,14.046945819103998,-0.27937401839233367,0.0,7.0,False
2019-10-24 14:15:00-04:00,37088,2019-10-24,long,18,eod,19.425454817138547,19.425454817138547,19.425454817138547,False,close,4.76370139024707,-0.017250602734330656,0.588211159415304,1.5381795227196093,15.0,0.2666666666667071,280.0,-50.55386216638008,-3.4672730765049127,0.7684459672440586,29.078437220398623,3,4.336513443192747,1.0328977947637874,0.9348776460424575,13.9252894743192,-0.12165634478479781,0.0,6.0,False
2019-10-25 14:05:00-04:00,37164,2019-10-25,short,2,recross,-7.052186177715007,-7.052186177715007,-7.052186177715007,False,close,4.933312331480563,0.7291607810034373,2.106323698464145,-6.9047945909908535,76.0,0.07142857142856389,270.0,-64.9932765575957,-9.991364224211258,0.9315836735760692,9.702216583326774,4,4.972155926811217,9.979273815919898,0.9071310011707688,13.901006840535832,-0.024282633783368368,0.0,5.0,False
2019-10-28 12:20:00-04:00,37221,2019-10-28,long,3,recross,-8.499002291036073,-9.237363287023353,-6.879988176174448,True,midday,4.95973253506642,-1.3826164793064448,0.9403148739361179,1.9027219353622016,5.0,0.15847860538822256,165.0,-6.647462884997045,-20.022249870926945,0.4445306716745459,49.359807014287775,0,5.77053072395417,4.082459605936339,0.8714775176614152,13.761750589552738,-0.13925625098309347,0.0,2.0,False
2019-10-28 12:35:00-04:00,37224,2019-10-28,short,11,recross,-5.177897773503453,-5.177897773503453,-5.177897773503453,False,midday,5.576676363604493,0.6169438285380728,1.5252100084138784,-5.625075006763737,3.0,0.08695652173912356,180.0,13.664229263606904,25.798613980579788,0.4445306716745459,-49.359807014287775,0,2.4728399742823814,-4.306850425617181,0.857230061430987,13.761750589552738,-0.13925625098309347,0.0,2.0,False
2019-10-29 11:50:00-04:00,37293,2019-10-29,long,2,recross,-21.395108635507917,-21.395108635507917,-5.164336567189108,True,midday,5.7795237593414415,-0.15985399187885463,0.6384437360785663,1.411362857691195,1.0,0.2000000000000682,135.0,19.965245683438592,0.7399745669684297,0.4853008394952198,-12.554927809164173,1,3.752065859792264,0.50926869016088,0.8490058458146956,13.791304499327905,0.029553909775167142,0.0,1.0,False
2019-10-30 11:10:00-04:00,37363,2019-10-30,short,14,recross,-0.36957646536824823,-0.36957646536824823,-0.36957646536824823,False,midday,5.08642245106472,-1.5574312144295872,0.726433038222107,-1.4097229611649098,1.0,0.2000000000000682,95.0,8.4911581201321,-3.919516527484502,0.40715217211652277,-0.0,2,-3.6288591712052565,-2.0393596410728243,0.735743204818371,12.889024369352223,-0.9022801299756829,1.0,0.0,False
2019-10-31 15:15:00-04:00,37490,2019-10-31,long,2,recross,-3.7074111148172584,-3.7074111148172584,-3.7074111148172584,False,close,6.295859152469937,0.3445405935082233,1.4138001595600693,3.311037351227391,66.0,0.08333333333334991,340.0,-71.43646205398232,-9.26949883090329,1.0966026487823197,-8.09448471246283,3,16.715489134930817,18.534543570947193,0.9646834800313308,10.673446800793073,-2.2155775685591497,0.0,41.0,True
2019-10-31 15:25:00-04:00,37492,2019-10-31,short,2,recross,-13.727090598798119,-13.727090598798119,-7.416338947835456,True,close,6.046636260151571,0.3993611985534038,0.9808410266729205,-2.02422061036377,2.0,0.12507817385866693,350.0,72.17292042567219,9.681868701115912,1.0966026487823197,8.09448471246283,3,-7.277057422598876,-7.700529315961546,0.9608291699703851,10.673446800793073,-2.2155775685591497,0.0,41.0,True
2019-11-05 12:40:00-05:00,37693,2019-11-05,long,32,recross,11.646527878875862,11.646527878875862,11.646527878875862,False,midday,4.548756980843095,-0.8065848288847546,0.9603157286046836,3.702924250172181,3.0,0.16666666666666036,185.0,-13.450632543260308,-4.328979639045504,0.5085715496598852,20.03424033803269,1,-0.32581780268436944,0.0,0.8659681592523522,9.887637250043419,-0.26021030738600537,0.0,36.0,False
2019-11-06 11:35:00-05:00,37758,2019-11-06,long,1,recross,-20.72651903567118,-20.72651903567118,-6.908839678557061,True,midday,4.560016586688136,-0.3534343345707347,1.1962749100534964,3.182421148482021,27.0,0.13333333333330302,120.0,-1.6217002399826428,9.193991677698973,0.2948989848102278,7.277490721198917,2,4.886789379379142,12.537612838514622,0.8751713303497283,7.434663613502441,-2.4529736365409773,0.0,35.0,False
2019-11-06 13:25:00-05:00,37780,2019-11-06,long,28,recross,1.4563990533413604,1.4563990533413604,1.4563990533413604,False,midday,5.18017069362814,-0.4209890180216176,0.9841284848132802,3.4416001252238573,20.0,0.14285714285715678,230.0,-14.544396771143091,1.6585328694860177,0.5996279357808161,7.277490721198917,2,8.483424693290775,13.051553636864721,0.9198344121932478,7.434663613502441,-2.4529736365409773,0.0,35.0,False
2019-11-11 11:55:00-05:00,37996,2019-11-11,long,46,recross,25.693916693809445,24.96833725348282,24.96833725348282,False,midday,6.475920201066872,2.482400955227726,1.4530322600379801,5.598297782631448,28.0,0.07692307692307962,140.0,18.85492584937749,10.423753499826619,0.4920272861218969,-45.838446545873886,0,3.897495858911082,1.9943161988345004,0.6942731942574281,6.30996400125223,-0.6387853020143375,0.0,30.0,False
2019-11-12 11:50:00-05:00,38073,2019-11-12,short,1,recross,-7.208246233690932,-7.208246233690932,-7.208246233690932,False,midday,5.696663127390102,0.9253315183392319,1.5178673692710432,-3.819533023592129,28.0,0.08333333333333018,135.0,-4.685866705114639,2.493946085139822,0.4826672612567784,-9.380524587797774,1,12.104388244218445,12.36583073650932,0.8261780394262265,6.38434639728485,0.07438239603261998,0.0,29.0,False
2019-11-12 12:00:00-05:00,38075,2019-11-12,short,3,recross,-6.848574415167708,-6.848574415167708,-9.011282125220776,True,midday,6.3702883410395446,1.4133865564707948,1.1878190021390345,-3.76587266956453,1.0,0.09523809523807875,145.0,-3.6045128500870813,3.553257178249244,0.4826672612567784,-9.380524587797774,1,9.839029982079417,11.109763973188302,0.8218388547339776,6.38434639728485,0.07438239603261998,0.0,29.0,False
2019-11-12 13:00:00-05:00,38087,2019-11-12,long,5,recross,-4.321832456959869,-4.321832456959869,-4.321832456959869,False,midday,5.468467566507661,0.5611386280188464,0.9223375069282249,3.4854908181001107,8.0,0.14285714285715678,205.0,5.046317990123143,-1.1493358835062737,0.4826672612567784,9.380524587797774,1,3.2338388901442805,0.4953928465267765,0.8307952485734175,6.38434639728485,0.07438239603261998,0.0,29.0,False
2019-11-12 14:05:00-05:00,38100,2019-11-12,short,22,eod,7.21136511141723,7.21136511141723,7.21136511141723,False,close,5.339695058562664,1.6113837417921317,2.092777828432079,-11.160850514146759,5.0,0.06451612903225759,270.0,0.7209025700170064,6.668197486091156,0.4826672612567784,-9.380524587797774,1,7.4364916823432825,10.8964834076275,0.898959504239206,6.38434639728485,0.07438239603261998,0.0,29.0,True
2019-11-13 11:30:00-05:00,38147,2019-11-13,short,1,recross,-5.052145357438792,-5.052145357438792,-5.052145357438792,False,midday,5.338731606900854,-0.3916197840367772,1.081351810035543,-3.7467974083507087,10.0,0.12499999999998046,115.0,-29.311717449518795,-4.290495905730347,0.6784863293081792,32.462848073872244,2,3.885758694385233,10.176222387688894,0.9037487584818775,5.6986004247693405,-0.6857459725155097,0.0,28.0,False
2019-11-13 11:35:00-05:00,38148,2019-11-13,long,30,recross,11.901756410720271,11.901756410720271,11.901756410720271,False,midday,5.5679118913690555,-0.3121942633694701,1.1660269709718447,2.3434513394022787,1.0,0.1111111111111069,120.0,32.930447998842915,7.7229157796906565,0.6784863293081792,-32.462848073872244,2,2.7527243875180574,2.9798857710461313,0.9060070277771002,5.6986004247693405,-0.6857459725155097,0.0,28.0,False
2019-11-14 10:45:00-05:00,38216,2019-11-14,short,6,recross,0.3597510522735456,0.3597510522735456,0.3597510522735456,False,open,5.1843378827537725,-0.7138553703801334,0.5550952551402695,-1.200085215495534,1.0,0.25000000000004974,70.0,-3.958543256082253,4.0454461099173535,0.24599924106615534,6.47342300222998,3,8.08015513897864,14.646263910970125,0.762698554105196,5.586244995566001,-0.11235542920333952,0.0,27.0,False
2019-11-14 11:15:00-05:00,38222,2019-11-14,long,4,recross,-7.552055237889005,-7.552055237889005,-7.552055237889005,False,midday,5.443414573032777,-0.021147377752877894,1.5860843483248999,4.960968150479729,6.0,0.08333333333333018,100.0,3.5986756873478747,-2.5655673663240073,0.30880755793411624,-6.47342300222998,3,-0.9704341075233991,-1.9910403185663395,0.7327472350227839,5.586244995566001,-0.11235542920333952,0.0,27.0,False
2019-11-14 11:35:00-05:00,38226,2019-11-14,short,14,recross,-0.35986756873437836,-1.0796804145962973,-1.0796804145962973,False,midday,5.718713540416541,-0.2148102270974812,1.3843177624983811,-5.013815731239717,4.0,0.09090909090907964,120.0,-0.7197351374687567,5.207100092430643,0.30880755793411624,6.47342300222998,3,5.176988287064477,2.24014336917544,0.8682098333292384,5.586244995566001,-0.11235542920333952,0.0,27.0,False
2019-11-14 13:00:00-05:00,38243,2019-11-14,long,5,recross,-3.7782695525435437,-3.7782695525435437,-3.7782695525435437,False,midday,4.636170000763042,-0.3145333802963508,1.2032027393635114,2.470129004998654,1.0,0.12903225806453886,205.0,-0.5469987044765006,0.7833567948636816,0.6280831686795791,-6.47342300222998,3,6.450238289674726,10.45764653154757,0.9488136075712919,5.586244995566001,-0.11235542920333952,0.0,27.0,True
2019-11-14 14:15:00-05:00,38258,2019-11-14,long,20,eod,7.557218943428082,7.557218943428082,7.557218943428082,False,close,6.736350311192501,-1.3490740674360744,0.37404641942661837,0.2926472215027758,3.0,0.28571428571431357,280.0,-2.519072981142694,-0.2408158648879292,0.6437852478965842,-6.47342300222998,3,1.048450041354343,-1.7400382808419046,0.9465631034610996,5.586244995566001,-0.11235542920333952,0.0,27.0,False
2019-11-19 09:50:00-05:00,38439,2019-11-19,short,22,recross,6.427653192401329,6.427653192401329,6.427653192401329,False,open,6.42000716423265,0.26398602579053154,1.0563600282185073,-1.9050857337435687,5.0,0.1052631578947381,15.0,23.85784994480501,8.475589032486575,0.4896959804121431,-19.980732864737657,1,-11.382400564310391,-25.86206896551646,0.8728169927845263,5.2103990210229565,-0.2574705892458944,0.0,22.0,False
2019-11-20 15:10:00-05:00,38581,2019-11-20,long,4,recross,-7.915092642560548,-7.915092642560548,-7.915092642560548,False,close,6.7420467099186405,-0.6541327347275985,1.0141190131311066,2.680122927879985,1.0,0.1052631578947381,335.0,-26.91645133505599,4.406204187248461,1.3537639917407664,-23.987683935412836,2,-2.4306187131883927,-1.9810806795106384,0.9562916163310695,4.8956184743788915,-0.31478054664406496,0.0,21.0,True
2019-11-21 12:10:00-05:00,38623,2019-11-21,long,40,recross,8.279933760530572,7.919651535331381,7.919651535331381,False,midday,6.342698167510023,-0.3180055447529,0.6811907938557797,2.827677727060248,22.0,0.16666666666666036,155.0,-21.197858656989006,3.8144492497787787,0.7672050294551878,4.672897196261519,3,4.515983355375397,-2.9795898098028406,0.8555203552276534,5.278505953591481,0.3828874792125898,0.0,20.0,False
2019-11-22 11:40:00-05:00,38695,2019-11-22,long,48,recross,12.21615406726185,12.21615406726185,12.21615406726185,False,midday,6.356576483452657,-0.8999719169303031,0.8481026447545484,2.8487577939893782,9.0,0.13333333333330302,125.0,-5.0290969178815415,-1.1944692659248912,0.6115488430873806,23.40402549238387,4,8.706307235908373,12.930820112400099,0.8979971064207725,5.414814363092231,0.1363084095007494,0.0,19.0,False
2019-11-27 10:05:00-05:00,38910,2019-11-27,short,6,recross,-5.3365589867645244,-5.3365589867645244,-5.3365589867645244,False,open,6.670019716664371,-0.9948217904944237,1.3063223876762153,-6.3633281872309695,12.0,0.08163265306122297,30.0,14.464292055824561,2.2781516787159966,0.3702124424435364,-8.88604535437549,2,0.31797513434406177,-9.75324295328095,0.24692048964206653,5.515841919661375,-0.05665435812543684,0.0,14.0,False
2019-11-27 10:40:00-05:00,38917,2019-11-27,short,2,recross,-3.5571997723400233,-3.5571997723400233,-5.691519635741611,True,open,5.443010329688221,-0.23566622169405083,0.7841317088445137,-4.152837375875642,1.0,0.16666666666666036,65.0,15.281082424801605,2.6995656497048652,0.41648899774897374,-8.88604535437549,2,-2.544043757553016,-5.845104724790939,0.23025496576928128,5.515841919661375,-0.05665435812543684,0.0,14.0,False
2019-11-27 10:50:00-05:00,38919,2019-11-27,long,58,recross,14.041948098117267,14.041948098117267,14.041948098117267,False,open,5.441065410568465,-0.20455601809460955,1.241710522810842,3.3751599175384186,2.0,0.1052631578947381,75.0,-13.06864590361856,-0.27613841043209,0.41648899774897374,8.88604535437549,2,3.8161869931618853,7.134508619850433,0.25006405647875374,5.515841919661375,-0.05665435812543684,0.0,14.0,False
2019-12-02 14:25:00-05:00,39094,2019-12-02,long,5,recross,-7.16486350934974,-7.16486350934974,-7.16486350934974,False,close,5.002349388791927,0.9928650542678161,1.7547557164999223,4.7978632854983445,67.0,0.08163265306122297,290.0,-83.14087759815153,-8.652677389298237,2.29605212500323,9.602389928159251,0,12.818869375721409,14.783422855171313,0.9384174127077531,5.594097416799217,0.009789822347028299,0.0,9.0,True
2019-12-02 14:55:00-05:00,39100,2019-12-02,short,11,eod,19.00186433386023,19.00186433386023,19.00186433386023,False,close,4.9153070802238314,0.8404303816400205,1.6045794616644584,-6.075982341862101,6.0,0.09090909090907964,320.0,89.1810268253683,14.347556560414217,2.29605212500323,-9.602389928159251,0,3.840983291722999,7.87246604998959,0.9058239216871629,5.594097416799217,0.009789822347028299,0.0,9.0,True
2019-12-03 13:30:00-05:00,39161,2019-12-03,long,8,recross,-2.9099374363445403,-2.9099374363445403,-2.9099374363445403,False,midday,6.237558435228329,-0.4168435764212939,1.2954080419943745,3.0416881101436744,61.0,0.09004952724000029,235.0,-20.331844751842656,18.932857728027013,1.2947941658098199,-103.1261228889689,1,10.887670936272631,16.96522129634337,0.9548390898858689,6.087252624556197,0.4931552077569803,0.0,8.0,False
2019-12-03 14:10:00-05:00,39169,2019-12-03,short,10,recross,-2.1834855707996024,-2.1834855707996024,-2.1834855707996024,False,close,5.6317524970758654,-0.044226174151863695,1.2922719071851556,-3.0021254965889312,8.0,0.10000000000000568,275.0,22.510256689540157,-13.770194768518353,1.2947941658098199,103.1261228889689,1,8.898668435615154,8.727254623753788,0.9133220642141202,6.087252624556197,0.4931552077569803,0.0,8.0,True
2019-12-03 15:10:00-05:00,39181,2019-12-03,long,9,eod,20.366598778004157,20.366598778004157,20.366598778004157,False,close,5.47261525481047,0.8687750286915783,1.3129398823555127,2.6990691565046063,1.0,0.10126582278481479,335.0,-20.331844751842656,15.478799093257223,1.2947941658098199,-103.1261228889689,1,0.10044165166034347,-0.2940650202676309,0.9417506501286371,6.087252624556197,0.4931552077569803,0.0,8.0,True
2019-12-09 10:15:00-05:00,39434,2019-12-09,long,2,recross,-4.2759407069556925,-4.2759407069556925,-4.2759407069556925,False,open,5.544239721485727,-1.1608758047044043,0.8567804123215624,2.4019837717901567,3.0,0.15003750937732213,40.0,6.418485237484197,5.598490783505661,0.3023312367319551,-9.262557890986495,0,1.7456161231454992,-3.7958051486697286,0.9282896056801595,7.420720143368626,0.5273939956017104,0.0,2.0,False
2019-12-09 10:25:00-05:00,39436,2019-12-09,short,56,recross,13.905230505938002,13.905230505938002,-5.348165579205521,True,open,4.9070572950651705,-0.8373309857650364,0.7991121356161675,-3.0231510121822183,2.0,0.18181818181815929,50.0,-2.8526601055478564,-1.2987730107909317,0.3023312367319551,9.262557890986495,0,-1.905064295919523,2.9212717269566646,0.9255694453034203,7.420720143368626,0.5273939956017104,0.0,2.0,False
2019-12-10 13:00:00-05:00,39545,2019-12-10,long,2,recross,-3.2170431798675647,-3.2170431798675647,-3.2170431798675647,False,midday,5.158043238657125,0.7964946486613744,1.87176593157991,4.146416124335438,14.0,0.07407407407407907,205.0,1.3589871969104825,5.79598406751587,0.9979116550794309,-4.647006255585182,1,5.099114028939145,4.406364749081071,0.9007060926879662,7.539232948383859,0.11851280501523309,0.0,1.0,True
2019-12-10 15:20:00-05:00,39573,2019-12-10,short,7,eod,11.086474501108729,11.086474501108729,11.086474501108729,False,close,4.656717128923778,1.49433978505588,1.6889899551394452,-5.085341406552985,1.0,0.09090909090907964,345.0,-3.3974679922741737,-5.769809396227404,0.9979116550794309,4.647006255585182,1,4.7780591523716165,2.6933059105826995,0.9440272251218192,7.539232948383859,0.11851280501523309,0.0,1.0,True
2019-12-11 10:10:00-05:00,39589,2019-12-11,short,38,recross,14.667477551605373,14.667477551605373,14.667477551605373,False,open,6.31025972917486,-1.0848231527081893,0.5668422307001403,-0.7051333874178454,2.0,0.2000000000000682,35.0,-15.763264428760712,-11.312481872462122,0.6385867738596122,12.165885425986037,2,-8.277091557367111,-16.63974942494928,0.45816152999814835,7.504941107469969,-0.03429184091389015,1.0,0.0,False
2019-12-12 13:40:00-05:00,39709,2019-12-12,short,3,recross,-6.055537933619443,-6.055537933619443,-6.055537933619443,False,midday,5.46204894507381,-0.5675592088426367,1.3040942979100953,-3.526430281851191,6.0,0.09995002498749607,245.0,-50.08228391528343,22.035170920848643,2.502259452605446,6.792749633548953,3,9.481069464636338,10.19318512765821,0.9617753509234483,7.528613617259062,0.023672509789093077,0.0,48.0,True
2019-12-12 13:55:00-05:00,39712,2019-12-12,long,2,recross,-3.2017075773737105,-3.2017075773737105,-3.2017075773737105,False,midday,4.972646056514421,-0.48940288855938885,1.1448099427763097,3.085438128530015,3.0,0.12500000000002487,260.0,55.09444762449987,-16.84232687853835,2.502259452605446,-6.792749633548953,3,-4.79269083034195,-2.428009517797536,0.9495714912401356,7.528613617259062,0.023672509789093077,0.0,48.0,True
2019-12-12 14:10:00-05:00,39715,2019-12-12,long,21,eod,36.98040749564486,36.98040749564486,-9.24510187390869,True,close,6.00289253167007,1.030246475155649,1.3034462638904005,3.7668052609447145,1.0,0.09090909090910312,275.0,59.029765311964596,-12.7438560293207,2.502259452605446,-6.792749633548953,3,3.0053305072663683,4.129721851087176,0.9634140574629094,7.528613617259062,0.023672509789093077,0.0,48.0,True
2019-12-18 10:00:00-05:00,39977,2019-12-18,short,4,recross,-1.4808024539022675,-1.8334391086672632,-1.8334391086672632,False,open,6.287570662114014,0.07711703862987207,0.5046167766637486,-2.1271670634080238,1.0,0.22222222222214363,25.0,4.584375770817407,0.6794245760493278,0.2210066854522438,-14.468205236785412,2,8.125507844239932,10.967578883118723,0.9336497133916944,7.986672118487633,0.005246038504807871,0.0,42.0,False
2019-12-18 10:25:00-05:00,39982,2019-12-18,short,6,recross,-3.879386351613953,-3.879386351613953,-3.879386351613953,False,open,4.869555345810446,-0.5360663819135096,0.752350155025008,-2.277948503370972,1.0,0.19249278152067428,50.0,6.695091440854072,2.090667166500117,0.2762583568153222,-14.468205236785412,2,-1.2510947078681056,-5.298860506304237,0.9322450488996534,7.986672118487633,0.005246038504807871,0.0,42.0,False
2019-12-18 10:55:00-05:00,39988,2019-12-18,long,3,recross,-1.0575668911049008,-1.0575668911049008,-1.0575668911049008,False,open,4.648608050836259,0.24046752733404642,1.2134287058019328,4.318671989763303,6.0,0.12500000000002487,80.0,-4.933225272209845,0.1875738870648485,0.30081465519888156,14.468205236785412,2,10.637965019866247,9.061190952550646,0.9308215262619047,7.986672118487633,0.005246038504807871,0.0,42.0,False
2019-12-18 11:10:00-05:00,39991,2019-12-18,short,1,recross,-2.4680911078200825,-2.4680911078200825,-2.4680911078200825,False,midday,4.539246117942688,-0.1093619328935711,1.1728048135032505,-3.9874031783124835,3.0,0.13245033112581864,95.0,5.28559850593869,0.3314487358251649,0.30081465519888156,-14.468205236785412,2,-4.378283712784814,1.6690908223848666,0.9339840582715113,7.986672118487633,0.005246038504807871,0.0,42.0,False
2019-12-18 11:35:00-05:00,39996,2019-12-18,short,18,recross,-3.88075498324067,-3.88075498324067,-3.88075498324067,False,midday,5.271310650925546,0.4083621270982629,1.6722834865454106,-6.023467663658749,4.0,0.08003201280513221,120.0,10.571197011875379,5.849478979542815,0.30081465519888156,-14.468205236785412,2,-3.1259768677727173,-12.639511590193386,0.8635023225772491,7.986672118487633,0.005246038504807871,0.0,42.0,False
2019-12-30 12:10:00-05:00,40520,2019-12-30,long,12,recross,0.0,0.0,0.0,False,midday,5.0693728812856,0.1653335577177968,1.1068979934071856,3.7156586256201507,39.0,0.12499999999998046,155.0,-41.90822099601833,3.1214473703478136,1.6097274856964252,1.397135871462229,0,6.134648694924305,10.837809819996824,0.9569843147249292,7.536962705726263,-0.07312064407423868,0.0,30.0,False
2020-01-03 11:55:00-05:00,40751,2020-01-03,long,17,recross,0.523049027130316,0.523049027130316,0.523049027130316,False,midday,6.425109379784763,-1.3087500071253615,1.0312275424819786,2.4562468283792427,28.0,0.1052631578947381,140.0,50.46964811439779,10.513345911523656,1.1906616132772336,-114.33719076987082,4,16.73433964603399,16.084291009115237,0.9640956565687996,6.47860391447007,-0.27895158057380964,0.0,26.0,False
2020-01-03 13:25:00-05:00,40769,2020-01-03,long,2,recross,-11.783972125434568,-11.783972125434568,-8.013937282228618,True,midday,4.951991280426809,0.3417365159554864,1.3372043211111546,3.264219317245626,1.0,0.1052631578947381,230.0,56.427870461236985,13.376742139176983,1.3360330893169237,-114.33719076987082,4,-1.9077655643684466,-8.17578305188138,0.9706189459026979,6.47860391447007,-0.27895158057380964,0.0,26.0,True
2020-01-03 13:35:00-05:00,40771,2020-01-03,short,14,recross,-2.4421728360601884,-2.4421728360601884,-2.4421728360601884,False,midday,5.977184403207659,1.4404377501999308,1.9260401637276392,-7.0714514285947985,2.0,0.06060606060605309,240.0,-46.61432777232525,-3.327371345463988,1.3360330893169237,114.33719076987082,4,11.593396401409217,13.940520446096283,0.9780442457092717,6.47860391447007,-0.27895158057380964,0.0,26.0,False
2020-01-03 14:45:00-05:00,40785,2020-01-03,long,7,recross,-6.486803191785428,-6.486803191785428,-6.8355560515585605,True,close,5.480802651036986,-0.6830791605810518,0.9927658582620341,2.875572544625939,14.0,0.12820512820512334,310.0,48.50343473994052,6.010994854776092,1.3360330893169237,-114.33719076987082,4,8.209799092273595,6.615790307400449,0.9745637239428996,6.47860391447007,-0.27895158057380964,0.0,26.0,True
2020-01-06 11:40:00-05:00,40826,2020-01-06,short,5,recross,-2.275312855517554,-2.275312855517554,-2.275312855517554,False,midday,5.9301020202816614,-0.9714852530029168,0.7378111400901541,-3.4300908935317977,5.0,0.16,125.0,-49.77486984663081,-20.516029572807934,1.193064051362398,68.12703070957082,0,3.101159833777123,2.0210167111078814,0.8506898917916408,7.165526905030002,0.6869229905599319,0.0,23.0,False
2020-01-06 12:15:00-05:00,40833,2020-01-06,short,4,recross,-4.348572008782235,-4.348572008782235,-4.348572008782235,False,midday,4.771871106436017,0.15638987479833322,1.3132850071233304,-2.5878302892550735,1.0,0.11173184357539998,160.0,-47.523568312930884,-16.666712311477028,1.193064051362398,68.12703070957082,0,1.2412530449490422,13.515402898820472,0.9070201077908017,7.165526905030002,0.6869229905599319,0.0,23.0,False
2020-01-07 11:45:00-05:00,40905,2020-01-07,short,39,recross,6.324226679852272,6.324226679852272,6.324226679852272,False,midday,5.8931055018322995,0.11078076639174128,0.8240794595983336,-2.9357547985120647,11.0,0.14388489208632058,130.0,2.759343346140682,0.3377675149998066,0.7831245195878593,23.695031012614354,1,11.593934053703014,8.764294643270887,0.8819100277667595,7.203296251718956,0.03776934668895393,0.0,22.0,False
2020-01-09 13:30:00-05:00,41082,2020-01-09,long,23,recross,3.284696770625382,3.284696770625382,3.284696770625382,False,midday,6.296875112577314,1.1410175977260613,1.2080900634823788,4.350939317435078,1.0,0.09090909090910312,235.0,8.652015919709292,2.942197124974999,0.8531313247435068,53.23220374364946,3,-0.9198785760267114,3.662165255207128,0.9014197359185686,6.809092269477889,-0.06270845946312864,0.0,20.0,True
